image_key,ranSel_key,sample_order,camera,file,image_number,operation_id,platfrom,source_path,random_seed,sample_size,sample_base,scorable,quadrat,copied,dest_file,total_pairs,RanSelNo,OpsNo,ImageNo
014_0072,014_003,3,SCS,MRITC_SCS_IN2018_V06_014_20181125T025409Z_0072.JPG,72,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S003_MRITC_SCS_IN2018_V06_014_20181125T025409Z_0072.JPG,163,3,14,72
022_0147,022_003,3,SCS,MRITC_SCS_IN2018_V06_022_20181126T045445Z_0147.JPG,147,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S003_MRITC_SCS_IN2018_V06_022_20181126T045445Z_0147.JPG,201,3,22,147
012_0221,012_004,4,SCS,MRITC_SCS_IN2018_V06_012_20181124T234122Z_0221.JPG,221,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S004_MRITC_SCS_IN2018_V06_012_20181124T234122Z_0221.JPG,263,4,12,221
013_0035,013_004,4,SCS,MRITC_SCS_IN2018_V06_013_20181125T021606Z_0035.JPG,35,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S004_MRITC_SCS_IN2018_V06_013_20181125T021606Z_0035.JPG,219.5,4,13,35
015_0054,015_004,4,SCS,MRITC_SCS_IN2018_V06_015_20181125T051437Z_0054.JPG,54,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S004_MRITC_SCS_IN2018_V06_015_20181125T051437Z_0054.JPG,527,4,15,54
020_0030,020_004,4,SCS,MRITC_SCS_IN2018_V06_020_20181126T002629Z_0030.JPG,30,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S004_MRITC_SCS_IN2018_V06_020_20181126T002629Z_0030.JPG,32,4,20,30
021_0009,021_004,4,SCS,MRITC_SCS_IN2018_V06_021_20181126T021442Z_0009.JPG,9,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S004_MRITC_SCS_IN2018_V06_021_20181126T021442Z_0009.JPG,180,4,21,9
014_0154,014_005,5,SCS,MRITC_SCS_IN2018_V06_014_20181125T030444Z_0154.JPG,154,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S005_MRITC_SCS_IN2018_V06_014_20181125T030444Z_0154.JPG,163,5,14,154
022_0097,022_005,5,SCS,MRITC_SCS_IN2018_V06_022_20181126T043805Z_0097.JPG,97,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S005_MRITC_SCS_IN2018_V06_022_20181126T043805Z_0097.JPG,201,5,22,97
012_0057,012_006,6,SCS,MRITC_SCS_IN2018_V06_012_20181124T232112Z_0057.JPG,57,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S006_MRITC_SCS_IN2018_V06_012_20181124T232112Z_0057.JPG,263,6,12,57
013_0145,013_006,6,SCS,MRITC_SCS_IN2018_V06_013_20181125T023031Z_0145.JPG,145,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S006_MRITC_SCS_IN2018_V06_013_20181125T023031Z_0145.JPG,219.5,6,13,145
015_0318,015_006,6,SCS,MRITC_SCS_IN2018_V06_015_20181125T055037Z_0318.JPG,318,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S006_MRITC_SCS_IN2018_V06_015_20181125T055037Z_0318.JPG,527,6,15,318
020_0004,020_006,6,SCS,MRITC_SCS_IN2018_V06_020_20181126T002210Z_0004.JPG,4,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S006_MRITC_SCS_IN2018_V06_020_20181126T002210Z_0004.JPG,32,6,20,4
021_0099,021_006,6,SCS,MRITC_SCS_IN2018_V06_021_20181126T022942Z_0099.JPG,99,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S006_MRITC_SCS_IN2018_V06_021_20181126T022942Z_0099.JPG,180,6,21,99
012_0320,012_007,7,SCS,MRITC_SCS_IN2018_V06_012_20181124T235247Z_0320.JPG,320,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S007_MRITC_SCS_IN2018_V06_012_20181124T235247Z_0320.JPG,263,7,12,320
014_0006,014_007,7,SCS,MRITC_SCS_IN2018_V06_014_20181125T024334Z_0006.JPG,6,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S007_MRITC_SCS_IN2018_V06_014_20181125T024334Z_0006.JPG,163,7,14,6
022_0197,022_007,7,SCS,MRITC_SCS_IN2018_V06_022_20181126T051125Z_0197.JPG,197,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S007_MRITC_SCS_IN2018_V06_022_20181126T051125Z_0197.JPG,201,7,22,197
013_0090,013_008,8,SCS,MRITC_SCS_IN2018_V06_013_20181125T022231Z_0090.JPG,90,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S008_MRITC_SCS_IN2018_V06_013_20181125T022231Z_0090.JPG,219.5,8,13,90
014_0169,014_008,8,SCS,MRITC_SCS_IN2018_V06_014_20181125T030714Z_0169.JPG,169,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S008_MRITC_SCS_IN2018_V06_014_20181125T030714Z_0169.JPG,163,8,14,169
015_0186,015_008,8,SCS,MRITC_SCS_IN2018_V06_015_20181125T053152Z_0186.JPG,186,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S008_MRITC_SCS_IN2018_V06_015_20181125T053152Z_0186.JPG,527,8,15,186
020_0020,020_008,8,SCS,MRITC_SCS_IN2018_V06_020_20181126T002449Z_0020.JPG,20,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S008_MRITC_SCS_IN2018_V06_020_20181126T002449Z_0020.JPG,32,8,20,20
021_0054,021_008,8,SCS,MRITC_SCS_IN2018_V06_021_20181126T022212Z_0054.JPG,54,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S008_MRITC_SCS_IN2018_V06_021_20181126T022212Z_0054.JPG,180,8,21,54
014_0087,014_009,9,SCS,MRITC_SCS_IN2018_V06_014_20181125T025639Z_0087.JPG,87,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S009_MRITC_SCS_IN2018_V06_014_20181125T025639Z_0087.JPG,163,9,14,87
022_0005,022_009,9,SCS,MRITC_SCS_IN2018_V06_022_20181126T040725Z_0005.JPG,5,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S009_MRITC_SCS_IN2018_V06_022_20181126T040725Z_0005.JPG,201,9,22,5
013_0200,013_010,10,SCS,MRITC_SCS_IN2018_V06_013_20181125T023626Z_0200.JPG,200,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S010_MRITC_SCS_IN2018_V06_013_20181125T023626Z_0200.JPG,219.5,10,13,200
020_0012,020_010,10,SCS,MRITC_SCS_IN2018_V06_020_20181126T002329Z_0012.JPG,12,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S010_MRITC_SCS_IN2018_V06_020_20181126T002329Z_0012.JPG,32,10,20,12
021_0144,021_010,10,SCS,MRITC_SCS_IN2018_V06_021_20181126T023712Z_0144.JPG,144,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S010_MRITC_SCS_IN2018_V06_021_20181126T023712Z_0144.JPG,180,10,21,144
014_0046,014_011,11,SCS,MRITC_SCS_IN2018_V06_014_20181125T025004Z_0046.JPG,46,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S011_MRITC_SCS_IN2018_V06_014_20181125T025004Z_0046.JPG,163,11,14,46
022_0106,022_011,11,SCS,MRITC_SCS_IN2018_V06_022_20181126T044105Z_0106.JPG,106,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S011_MRITC_SCS_IN2018_V06_022_20181126T044105Z_0106.JPG,201,11,22,106
012_0254,012_012,12,SCS,MRITC_SCS_IN2018_V06_012_20181124T234447Z_0254.JPG,254,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S012_MRITC_SCS_IN2018_V06_012_20181124T234447Z_0254.JPG,263,12,12,254
013_0022,013_012,12,SCS,MRITC_SCS_IN2018_V06_013_20181125T021436Z_0022.JPG,22,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S012_MRITC_SCS_IN2018_V06_013_20181125T021436Z_0022.JPG,219.5,12,13,22
015_0120,015_012,12,SCS,MRITC_SCS_IN2018_V06_015_20181125T052307Z_0120.JPG,120,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S012_MRITC_SCS_IN2018_V06_015_20181125T052307Z_0120.JPG,527,12,15,120
020_0028,020_012,12,SCS,MRITC_SCS_IN2018_V06_020_20181126T002609Z_0028.JPG,28,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S012_MRITC_SCS_IN2018_V06_020_20181126T002609Z_0028.JPG,32,12,20,28
021_0032,021_012,12,SCS,MRITC_SCS_IN2018_V06_021_20181126T021832Z_0032.JPG,32,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S012_MRITC_SCS_IN2018_V06_021_20181126T021832Z_0032.JPG,180,12,21,32
022_0056,022_013,13,SCS,MRITC_SCS_IN2018_V06_022_20181126T042425Z_0056.JPG,56,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S013_MRITC_SCS_IN2018_V06_022_20181126T042425Z_0056.JPG,201,13,22,56
012_0015,012_014,14,SCS,MRITC_SCS_IN2018_V06_012_20181124T231417Z_0015.JPG,15,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S014_MRITC_SCS_IN2018_V06_012_20181124T231417Z_0015.JPG,263,14,12,15
013_0132,013_014,14,SCS,MRITC_SCS_IN2018_V06_013_20181125T022856Z_0132.JPG,132,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S014_MRITC_SCS_IN2018_V06_013_20181125T022856Z_0132.JPG,219.5,14,13,132
015_0384,015_014,14,SCS,MRITC_SCS_IN2018_V06_015_20181125T055927Z_0384.JPG,384,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S014_MRITC_SCS_IN2018_V06_015_20181125T055927Z_0384.JPG,527,14,15,384
020_0008,020_014,14,SCS,MRITC_SCS_IN2018_V06_020_20181126T002249Z_0008.JPG,8,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S014_MRITC_SCS_IN2018_V06_020_20181126T002249Z_0008.JPG,32,14,20,8
021_0122,021_014,14,SCS,MRITC_SCS_IN2018_V06_021_20181126T023332Z_0122.JPG,122,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S014_MRITC_SCS_IN2018_V06_021_20181126T023332Z_0122.JPG,180,14,21,122
012_0279,012_015,15,SCS,MRITC_SCS_IN2018_V06_012_20181124T234742Z_0279.JPG,279,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S015_MRITC_SCS_IN2018_V06_012_20181124T234742Z_0279.JPG,263,15,12,279
014_0026,014_015,15,SCS,MRITC_SCS_IN2018_V06_014_20181125T024654Z_0026.JPG,26,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S015_MRITC_SCS_IN2018_V06_014_20181125T024654Z_0026.JPG,163,15,14,26
022_0156,022_015,15,SCS,MRITC_SCS_IN2018_V06_022_20181126T045745Z_0156.JPG,156,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S015_MRITC_SCS_IN2018_V06_022_20181126T045745Z_0156.JPG,201,15,22,156
012_0147,012_016,16,SCS,MRITC_SCS_IN2018_V06_012_20181124T233257Z_0147.JPG,147,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S016_MRITC_SCS_IN2018_V06_012_20181124T233257Z_0147.JPG,263,16,12,147
015_0252,015_016,16,SCS,MRITC_SCS_IN2018_V06_015_20181125T054212Z_0252.JPG,252,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S016_MRITC_SCS_IN2018_V06_015_20181125T054212Z_0252.JPG,527,16,15,252
020_0024,020_016,16,SCS,MRITC_SCS_IN2018_V06_020_20181126T002529Z_0024.JPG,24,IN2018_V06_020,MRITC,NA,2161,16,8,OS,FALSE,FALSE,S016_MRITC_SCS_IN2018_V06_020_20181126T002529Z_0024.JPG,32,16,20,24
021_0077,021_016,16,SCS,MRITC_SCS_IN2018_V06_021_20181126T022602Z_0077.JPG,77,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S016_MRITC_SCS_IN2018_V06_021_20181126T022602Z_0077.JPG,180,16,21,77
014_0108,014_017,17,SCS,MRITC_SCS_IN2018_V06_014_20181125T030004Z_0108.JPG,108,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S017_MRITC_SCS_IN2018_V06_014_20181125T030004Z_0108.JPG,163,17,14,108
022_0031,022_017,17,SCS,MRITC_SCS_IN2018_V06_022_20181126T041605Z_0031.JPG,31,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S017_MRITC_SCS_IN2018_V06_022_20181126T041605Z_0031.JPG,201,17,22,31
012_0081,012_018,18,SCS,MRITC_SCS_IN2018_V06_012_20181124T232457Z_0081.JPG,81,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S018_MRITC_SCS_IN2018_V06_012_20181124T232457Z_0081.JPG,263,18,12,81
013_0187,013_018,18,SCS,MRITC_SCS_IN2018_V06_013_20181125T023451Z_0187.JPG,187,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S018_MRITC_SCS_IN2018_V06_013_20181125T023451Z_0187.JPG,219.5,18,13,187
015_0515,015_018,18,SCS,MRITC_SCS_IN2018_V06_015_20181125T061702Z_0515.JPG,515,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S018_MRITC_SCS_IN2018_V06_015_20181125T061702Z_0515.JPG,527,18,15,515
021_0167,021_018,18,SCS,MRITC_SCS_IN2018_V06_021_20181126T024102Z_0167.JPG,167,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S018_MRITC_SCS_IN2018_V06_021_20181126T024102Z_0167.JPG,180,18,21,167
014_0067,014_019,19,SCS,MRITC_SCS_IN2018_V06_014_20181125T025319Z_0067.JPG,67,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S019_MRITC_SCS_IN2018_V06_014_20181125T025319Z_0067.JPG,163,19,14,67
022_0131,022_019,19,SCS,MRITC_SCS_IN2018_V06_022_20181126T044925Z_0131.JPG,131,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S019_MRITC_SCS_IN2018_V06_022_20181126T044925Z_0131.JPG,201,19,22,131
012_0213,012_020,20,SCS,MRITC_SCS_IN2018_V06_012_20181124T234027Z_0213.JPG,213,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S020_MRITC_SCS_IN2018_V06_012_20181124T234027Z_0213.JPG,263,20,12,213
013_0049,013_020,20,SCS,MRITC_SCS_IN2018_V06_013_20181125T021746Z_0049.JPG,49,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S020_MRITC_SCS_IN2018_V06_013_20181125T021746Z_0049.JPG,219.5,20,13,49
015_0013,015_020,20,SCS,MRITC_SCS_IN2018_V06_015_20181125T051037Z_0013.JPG,13,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S020_MRITC_SCS_IN2018_V06_015_20181125T051037Z_0013.JPG,527,20,15,13
021_0021,021_020,20,SCS,MRITC_SCS_IN2018_V06_021_20181126T021642Z_0021.JPG,21,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S020_MRITC_SCS_IN2018_V06_021_20181126T021642Z_0021.JPG,180,20,21,21
014_0148,014_021,21,SCS,MRITC_SCS_IN2018_V06_014_20181125T030344Z_0148.JPG,148,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S021_MRITC_SCS_IN2018_V06_014_20181125T030344Z_0148.JPG,163,21,14,148
015_0540,015_021,21,SCS,MRITC_SCS_IN2018_V06_015_20181125T062112Z_0540.JPG,540,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S021_MRITC_SCS_IN2018_V06_015_20181125T062112Z_0540.JPG,527,21,15,540
022_0081,022_021,21,SCS,MRITC_SCS_IN2018_V06_022_20181126T043245Z_0081.JPG,81,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S021_MRITC_SCS_IN2018_V06_022_20181126T043245Z_0081.JPG,201,21,22,81
012_0048,012_022,22,SCS,MRITC_SCS_IN2018_V06_012_20181124T231942Z_0048.JPG,48,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S022_MRITC_SCS_IN2018_V06_012_20181124T231942Z_0048.JPG,263,22,12,48
013_0159,013_022,22,SCS,MRITC_SCS_IN2018_V06_013_20181125T023201Z_0159.JPG,159,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S022_MRITC_SCS_IN2018_V06_013_20181125T023201Z_0159.JPG,219.5,22,13,159
015_0276,015_022,22,SCS,MRITC_SCS_IN2018_V06_015_20181125T054547Z_0276.JPG,276,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S022_MRITC_SCS_IN2018_V06_015_20181125T054547Z_0276.JPG,527,22,15,276
021_0111,021_022,22,SCS,MRITC_SCS_IN2018_V06_021_20181126T023142Z_0111.JPG,111,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S022_MRITC_SCS_IN2018_V06_021_20181126T023142Z_0111.JPG,180,22,21,111
012_0312,012_023,23,SCS,MRITC_SCS_IN2018_V06_012_20181124T235157Z_0312.JPG,312,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S023_MRITC_SCS_IN2018_V06_012_20181124T235157Z_0312.JPG,263,23,12,312
014_0016,014_023,23,SCS,MRITC_SCS_IN2018_V06_014_20181125T024514Z_0016.JPG,16,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S023_MRITC_SCS_IN2018_V06_014_20181125T024514Z_0016.JPG,163,23,14,16
022_0182,022_023,23,SCS,MRITC_SCS_IN2018_V06_022_20181126T050625Z_0182.JPG,182,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S023_MRITC_SCS_IN2018_V06_022_20181126T050625Z_0182.JPG,201,23,22,182
013_0104,013_024,24,SCS,MRITC_SCS_IN2018_V06_013_20181125T022451Z_0104.JPG,104,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S024_MRITC_SCS_IN2018_V06_013_20181125T022451Z_0104.JPG,219.5,24,13,104
014_0179,014_024,24,SCS,MRITC_SCS_IN2018_V06_014_20181125T030854Z_0179.JPG,179,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S024_MRITC_SCS_IN2018_V06_014_20181125T030854Z_0179.JPG,163,24,14,179
015_0145,015_024,24,SCS,MRITC_SCS_IN2018_V06_015_20181125T052557Z_0145.JPG,145,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S024_MRITC_SCS_IN2018_V06_015_20181125T052557Z_0145.JPG,527,24,15,145
021_0066,021_024,24,SCS,MRITC_SCS_IN2018_V06_021_20181126T022412Z_0066.JPG,66,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S024_MRITC_SCS_IN2018_V06_021_20181126T022412Z_0066.JPG,180,24,21,66
014_0097,014_025,25,SCS,MRITC_SCS_IN2018_V06_014_20181125T025814Z_0097.JPG,97,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S025_MRITC_SCS_IN2018_V06_014_20181125T025814Z_0097.JPG,163,25,14,97
022_0018,022_025,25,SCS,MRITC_SCS_IN2018_V06_022_20181126T041145Z_0018.JPG,18,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S025_MRITC_SCS_IN2018_V06_022_20181126T041145Z_0018.JPG,201,25,22,18
013_0214,013_026,26,SCS,MRITC_SCS_IN2018_V06_013_20181125T023846Z_0214.JPG,214,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S026_MRITC_SCS_IN2018_V06_013_20181125T023846Z_0214.JPG,219.5,26,13,214
015_0408,015_026,26,SCS,MRITC_SCS_IN2018_V06_015_20181125T060222Z_0408.JPG,408,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S026_MRITC_SCS_IN2018_V06_015_20181125T060222Z_0408.JPG,527,26,15,408
021_0156,021_026,26,SCS,MRITC_SCS_IN2018_V06_021_20181126T023912Z_0156.JPG,156,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S026_MRITC_SCS_IN2018_V06_021_20181126T023912Z_0156.JPG,180,26,21,156
014_0057,014_027,27,SCS,MRITC_SCS_IN2018_V06_014_20181125T025154Z_0057.JPG,57,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S027_MRITC_SCS_IN2018_V06_014_20181125T025154Z_0057.JPG,163,27,14,57
022_0119,022_027,27,SCS,MRITC_SCS_IN2018_V06_022_20181126T044525Z_0119.JPG,119,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S027_MRITC_SCS_IN2018_V06_022_20181126T044525Z_0119.JPG,201,27,22,119
012_0246,012_028,28,SCS,MRITC_SCS_IN2018_V06_012_20181124T234407Z_0246.JPG,246,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S028_MRITC_SCS_IN2018_V06_012_20181124T234407Z_0246.JPG,263,28,12,246
013_0005,013_028,28,SCS,MRITC_SCS_IN2018_V06_013_20181125T021221Z_0005.JPG,5,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S028_MRITC_SCS_IN2018_V06_013_20181125T021221Z_0005.JPG,219.5,28,13,5
015_0079,015_028,28,SCS,MRITC_SCS_IN2018_V06_015_20181125T051817Z_0079.JPG,79,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S028_MRITC_SCS_IN2018_V06_015_20181125T051817Z_0079.JPG,527,28,15,79
021_0043,021_028,28,SCS,MRITC_SCS_IN2018_V06_021_20181126T022022Z_0043.JPG,43,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S028_MRITC_SCS_IN2018_V06_021_20181126T022022Z_0043.JPG,180,28,21,43
013_0224,013_029,29,SCS,MRITC_SCS_IN2018_V06_013_20181125T024021Z_0224.JPG,224,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S029_MRITC_SCS_IN2018_V06_013_20181125T024021Z_0224.JPG,219.5,29,13,224
022_0068,022_029,29,SCS,MRITC_SCS_IN2018_V06_022_20181126T042825Z_0068.JPG,68,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S029_MRITC_SCS_IN2018_V06_022_20181126T042825Z_0068.JPG,201,29,22,68
012_0032,012_030,30,SCS,MRITC_SCS_IN2018_V06_012_20181124T231702Z_0032.JPG,32,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S030_MRITC_SCS_IN2018_V06_012_20181124T231702Z_0032.JPG,263,30,12,32
013_0114,013_030,30,SCS,MRITC_SCS_IN2018_V06_013_20181125T022616Z_0114.JPG,114,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S030_MRITC_SCS_IN2018_V06_013_20181125T022616Z_0114.JPG,219.5,30,13,114
015_0342,015_030,30,SCS,MRITC_SCS_IN2018_V06_015_20181125T055342Z_0342.JPG,342,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S030_MRITC_SCS_IN2018_V06_015_20181125T055342Z_0342.JPG,527,30,15,342
021_0133,021_030,30,SCS,MRITC_SCS_IN2018_V06_021_20181126T023522Z_0133.JPG,133,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S030_MRITC_SCS_IN2018_V06_021_20181126T023522Z_0133.JPG,180,30,21,133
012_0295,012_031,31,SCS,MRITC_SCS_IN2018_V06_012_20181124T235017Z_0295.JPG,295,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S031_MRITC_SCS_IN2018_V06_012_20181124T235017Z_0295.JPG,263,31,12,295
014_0036,014_031,31,SCS,MRITC_SCS_IN2018_V06_014_20181125T024829Z_0036.JPG,36,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,S031_MRITC_SCS_IN2018_V06_014_20181125T024829Z_0036.JPG,163,31,14,36
022_0169,022_031,31,SCS,MRITC_SCS_IN2018_V06_022_20181126T050205Z_0169.JPG,169,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S031_MRITC_SCS_IN2018_V06_022_20181126T050205Z_0169.JPG,201,31,22,169
012_0164,012_032,32,SCS,MRITC_SCS_IN2018_V06_012_20181124T233537Z_0164.JPG,164,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S032_MRITC_SCS_IN2018_V06_012_20181124T233537Z_0164.JPG,263,32,12,164
013_0060,013_032,32,SCS,MRITC_SCS_IN2018_V06_013_20181125T021926Z_0060.JPG,60,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S032_MRITC_SCS_IN2018_V06_013_20181125T021926Z_0060.JPG,219.5,32,13,60
015_0211,015_032,32,SCS,MRITC_SCS_IN2018_V06_015_20181125T053557Z_0211.JPG,211,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S032_MRITC_SCS_IN2018_V06_015_20181125T053557Z_0211.JPG,527,32,15,211
021_0088,021_032,32,SCS,MRITC_SCS_IN2018_V06_021_20181126T022752Z_0088.JPG,88,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S032_MRITC_SCS_IN2018_V06_021_20181126T022752Z_0088.JPG,180,32,21,88
022_0043,022_033,33,SCS,MRITC_SCS_IN2018_V06_022_20181126T042005Z_0043.JPG,43,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,S033_MRITC_SCS_IN2018_V06_022_20181126T042005Z_0043.JPG,201,33,22,43
012_0098,012_034,34,SCS,MRITC_SCS_IN2018_V06_012_20181124T232707Z_0098.JPG,98,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,S034_MRITC_SCS_IN2018_V06_012_20181124T232707Z_0098.JPG,263,34,12,98
013_0169,013_034,34,SCS,MRITC_SCS_IN2018_V06_013_20181125T023256Z_0169.JPG,169,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,S034_MRITC_SCS_IN2018_V06_013_20181125T023256Z_0169.JPG,219.5,34,13,169
015_0474,015_034,34,SCS,MRITC_SCS_IN2018_V06_015_20181125T061102Z_0474.JPG,474,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S034_MRITC_SCS_IN2018_V06_015_20181125T061102Z_0474.JPG,527,34,15,474
021_0178,021_034,34,SCS,MRITC_SCS_IN2018_V06_021_20181126T024252Z_0178.JPG,178,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,S034_MRITC_SCS_IN2018_V06_021_20181126T024252Z_0178.JPG,180,34,21,178
